x,phi
60.625,0.0
60.875,0.0
61.125,0.0
61.375,0.0
61.625,0.0
61.875,0.0
62.125,0.0
62.375,0.0
62.625,0.0
62.875,0.0
63.125,0.0
63.375,0.0
63.625,5e-324
63.875,1.5e-323
64.125,6.4e-323
64.375,2.57e-322
64.625,1.03e-321
64.875,4.096e-321
65.125,1.627e-320
65.375,6.4614e-320
65.625,2.56534e-319
65.875,1.01854e-318
66.125,4.04397e-318
66.375,1.6056007e-317
66.625,6.374806e-317
66.875,2.53102464e-316
67.125,1.004906777e-315
67.375,3.989837256e-315
67.625,1.5841072753e-314
67.875,6.2894692134e-314
68.125,2.4971429404e-313
68.375,9.9145454936e-313
68.625,3.93642713658e-312
68.875,1.5629015582855e-311
69.125,6.2052749768816e-311
69.375,2.46371483441014e-310
69.625,9.781824025377e-310
69.875,3.88373199394038e-309
70.125,1.54197971274328e-308
70.375,6.122207809966476e-308
70.625,2.430734215155962e-307
70.875,9.650879238550749e-307
71.125,3.831742256983609e-306
71.375,1.5213379383409053e-305
71.625,6.040252625074351e-305
71.875,2.398195092308413e-304
72.125,9.52168734946142e-304
72.375,3.7804484827639806e-303
72.625,1.500972485894622e-302
72.875,5.959394536612006e-302
73.125,2.3660915557578294e-301
73.375,9.394224892871856e-301
73.625,3.72984135474789e-300
73.875,1.4808796564092794e-299
74.125,5.87961885825328e-299
74.375,2.334417774510457e-298
74.625,9.268468717663269e-298
74.875,3.67991168111789e-297
75.125,1.4610558004064764e-296
75.375,5.800911100271111e-296
75.625,2.303167995629377e-295
75.875,9.144395982630258e-295
76.125,3.6306503931031715e-294
76.375,1.4414973172617031e-293
76.625,5.723256966905764e-293
76.875,2.2723365431895965e-292
77.125,9.021984152332163e-292
77.375,3.582048543332399e-291
77.625,1.4222006545503578e-290
77.875,5.646642353768272e-290
78.125,2.2419178172471236e-289
78.375,8.901210992999918e-289
78.625,3.534097304208586e-288
78.875,1.4031623074025152e-287
79.125,5.57105334527865e-287
79.375,2.211906292821845e-286
79.625,8.782054568497703e-286
79.875,3.4867879663057345e-285
80.125,1.384378817866333e-284
80.375,5.496476212138388e-284
80.625,2.1822965188940196e-283
80.875,8.664493236338687e-283
81.125,3.4401119367869327e-282
81.375,1.3658467742799846e-281
81.625,5.4228974088367974e-281
81.875,2.153083117414205e-280
82.125,8.548505643754075e-280
82.375,3.3940607378436333e-279
82.625,1.3475628106519934e-278
82.875,5.35030357119072e-278
83.125,2.1242607823264382e-277
83.375,8.434070723814779e-277
83.625,3.3486260051558184e-276
83.875,1.3295236060498645e-275
84.125,5.2786815139171796e-275
84.375,2.0958242786044893e-274
84.625,8.321167691605015e-274
84.875,3.30379948637278e-273
85.125,1.3117258839969014e-272
85.375,5.2080182282385275e-272
85.625,2.0677684413010217e-271
85.875,8.209776040447129e-271
86.125,3.2595730396142413e-270
86.375,1.2941664118770973e-269
86.625,5.138300879519653e-269
86.875,2.0400881746094772e-268
87.125,8.099875538176939e-268
87.375,3.2159386319915375e-267
87.625,1.276842000347991e-266
87.875,5.069516804936808e-266
88.125,2.01277845093852e-265
88.375,7.99144622346896e-265
88.625,3.172888338148598e-264
88.875,1.259749502761385e-263
89.125,5.001653511177655e-263
89.375,1.9858343099988715e-262
89.625,7.884468402210803e-262
89.875,3.130414338822452e-261
90.125,1.2428858145918162e-260
90.375,4.93469867217209e-260
90.625,1.9592508579023675e-259
90.875,7.77892264392612e-259
91.125,3.0885089194230137e-258
91.375,1.226247872872678e-257
91.625,4.86864012685345e-257
91.875,1.9330232662730778e-256
92.125,7.674789778245429e-256
92.375,3.047164468631873e-255
92.625,1.2098326556398922e-254
92.875,4.803465876949691e-254
93.125,1.9071467713703248e-253
93.375,7.57205089142418e-253
93.625,3.006373477019844e-252
93.875,1.1936371813830257e-251
94.125,4.739164084804124e-251
94.375,1.8816166732234386e-250
94.625,7.470687322907439e-250
94.875,2.9661285356830195e-249
95.125,1.1776585085037561e-248
95.375,4.6757230712253354e-248
95.625,1.856428334778099e-247
95.875,7.370680661940552e-247
96.125,2.92642233489709e-246
96.375,1.161893734781588e-245
96.625,4.613131313365885e-245
96.875,1.831577181054104e-244
97.125,7.272012744225183e-244
97.375,2.887247662789667e-243
97.625,1.1463399968467188e-242
97.875,4.5513774426294016e-242
98.125,1.8070586983144088e-241
98.375,7.174665648620119e-241
98.625,2.848597404030387e-240
98.875,1.1309944696599624e-239
99.125,4.4904502426056915e-239
99.375,1.7828684332452957e-238
99.625,7.078621693886235e-238
99.875,2.8104645385385475e-237
100.125,1.1158543659996356e-236
100.375,4.430338647033495e-236
100.625,1.7590019921475122e-235
100.875,6.983863435475034e-235
101.125,2.7728421402080414e-234
101.375,1.1009169359553114e-233
101.625,4.371031737790511e-233
101.875,1.73545504013824e-232
102.125,6.890373662360185e-232
102.375,2.735723375649366e-231
102.625,1.0861794664283525e-230
102.875,4.312518742910329e-230
103.125,1.712223300363748e-229
103.375,6.798135393911458e-229
103.625,2.699101502948463e-228
103.875,1.0716392806391255e-227
104.125,4.254789034625906e-227
104.375,1.689302553222581e-226
104.625,6.7071318768105294e-226
104.875,2.6629698704421875e-225
105.125,1.0572937376408183e-224
105.375,4.1978321274392363e-224
105.625,1.6666886355991511e-223
105.875,6.617346582008048e-223
106.125,2.6273219155101498e-222
106.375,1.0431402318397605e-221
106.625,4.141637676216863e-221
106.875,1.6443774401075884e-220
107.125,6.528763201721465e-220
107.375,2.5921511633827487e-219
107.625,1.0291761925221681e-218
107.875,4.0861954743108795e-218
108.125,1.6223649143457102e-217
108.375,6.441365646473022e-217
108.625,2.5574512259651497e-216
108.875,1.0153990833872219e-215
109.125,4.031495451705089e-215
109.375,1.600647060158982e-214
109.625,6.3551380421674155e-214
109.875,2.5232158006770105e-213
110.125,1.0018064020863969e-212
110.375,3.977527673185975e-212
110.625,1.5792199329143275e-211
110.875,6.270064727208563e-211
111.125,2.4894386693077384e-210
111.375,9.883956797689595e-210
111.625,3.924282336538166e-209
111.875,1.558079640783663e-208
112.125,6.186130249654983e-208
112.375,2.456113696887071e-207
112.625,9.751644806335469e-207
112.875,3.871749770764046e-206
113.125,1.5372223440370203e-205
113.375,6.103319364413237e-205
113.625,2.4232348305707757e-204
113.875,9.621104014857508e-204
114.125,3.8199204343272034e-203
114.375,1.516644254345133e-202
114.625,6.021617030468952e-202
114.875,2.3907960985412668e-201
115.125,9.492310713016232e-201
115.375,3.7687849134193933e-200
115.625,1.4963416340913593e-199
115.875,5.941008408154911e-199
116.125,2.3587916089229378e-198
116.375,9.365241507970246e-198
116.625,3.718333920250699e-197
116.875,1.4763107956928148e-196
117.125,5.861478856455704e-196
117.375,2.3272155487120158e-195
117.625,9.239873320027386e-195
117.875,3.6685582913625834e-194
118.125,1.4565481009305947e-193
118.375,5.783013930348476e-193
118.625,2.2960621827207414e-192
118.875,9.116183378452729e-192
119.125,3.6194489859635223e-191
119.375,1.43704996028896e-190
119.625,5.705599378179257e-190
119.875,2.265325852535679e-189
120.125,8.994149217332719e-189
120.375,3.570997084286913e-188
120.625,1.4178128323033694e-187
120.875,5.629221139074424e-187
121.125,2.2350009754899757e-186
121.375,8.873748671494678e-186
121.625,3.523193785970978e-185
121.875,1.3988332229172438e-184
122.125,5.55386534038682e-184
122.375,2.205082043649377e-183
122.625,8.754959872480911e-183
122.875,3.476030408460336e-182
123.125,1.380107684847333e-181
123.375,5.47951829517604e-181
123.625,2.1755636228118168e-180
123.875,8.637761244576734e-180
124.125,3.429498385428995e-179
124.375,1.361632816957586e-178
124.625,5.406166499722464e-178
124.875,2.146440351520393e-177
125.125,8.522131500891636e-177
125.375,3.383589265224429e-176
125.625,1.3434052636413982e-175
125.875,5.333796631074572e-175
126.125,2.1177069400895686e-174
126.375,8.408049639492945e-174
126.625,3.338294709332509e-173
126.875,1.32542171421213e-172
127.125,5.262395544629075e-172
127.375,2.0893581696443968e-171
127.625,8.295494939591212e-171
127.875,3.293606490862961e-170
128.125,1.3076789023017825e-169
128.375,5.1919502717434526e-169
128.625,2.0613888911726129e-168
128.875,8.184446957776686e-168
129.125,3.249516493055118e-167
129.375,1.2901736052677274e-166
129.625,5.122448017380449e-166
129.875,2.0337940245894168e-165
130.125,8.074885524306159e-165
130.375,3.206016707803659e-164
130.625,1.2729026436073724e-163
130.875,5.053876157784096e-163
131.125,2.0065685578147698e-162
131.375,7.966790739439507e-162
131.625,3.1630992342040928e-161
131.875,1.2558628803806664e-160
132.125,4.986222238186849e-160
132.375,1.9797075458630473e-159
132.625,7.860142969825292e-159
132.875,3.1207562771177076e-158
133.125,1.2390512206403347e-157
133.375,4.91947397054742e-157
133.625,1.953206109944877e-156
133.875,7.754922844934739e-156
134.125,3.0789801457557355e-155
134.375,1.2224646108697409e-154
134.625,4.8536192313188883e-154
134.875,1.9270594365810008e-153
135.125,7.651111253543449e-153
135.375,3.0377632522824673e-152
135.625,1.206100038428274e-151
135.875,4.788646059246688e-151
136.125,1.9012627767279965e-150
136.375,7.548689340260205e-150
136.625,2.9970981104370646e-149
136.875,1.1899545310041585e-148
137.125,4.7245426531960736e-148
137.375,1.875811444915704e-147
137.625,7.447638502102255e-147
137.875,2.9569773341738263e-146
138.125,1.1740251560745931e-145
138.375,4.6612973700086776e-145
138.625,1.8507008183962047e-144
138.875,7.347940385116441e-144
139.125,2.917393636320655e-143
139.375,1.1583090203731121e-142
139.625,4.598898722387741e-142
139.875,1.8259263363041795e-141
140.125,7.24957688104554e-141
140.375,2.878339827255477e-140
140.625,1.1428032693640792e-139
140.875,4.537335376811676e-139
141.125,1.801483498828522e-138
141.375,7.152530124039259e-138
141.625,2.839808813600391e-137
141.875,1.1275050867242168e-136
142.125,4.476596151475543e-136
142.375,1.77736786639503e-135
142.625,7.056782487409239e-135
142.875,2.801793596933287e-134
143.125,1.112411693831073e-133
143.375,4.416670014260091e-133
143.625,1.753575058860042e-132
143.875,6.962316580427502e-132
144.125,2.7642872725167185e-131
144.375,1.0975203492583394e-130
144.625,4.357546080727983e-130
144.875,1.7301007547148702e-129
145.125,6.869115245167765e-129
145.375,2.7272830280437913e-128
145.625,1.082828348277923e-127
145.875,4.2992136121468516e-127
146.125,1.7069406903008782e-126
146.375,6.777161553389024e-126
146.625,2.690774142400833e-125
146.875,1.0683330223686838e-124
147.125,4.2416620135388035e-124
147.375,1.6840906590350708e-123
147.625,6.686438803460863e-123
147.875,2.654753984446635e-122
148.125,1.0540317387317483e-121
148.375,4.1848808317560525e-121
148.625,1.6615465106460473e-120
148.875,6.596930517329927e-120
149.125,2.619216011808031e-119
149.375,1.0399218998123138e-118
149.625,4.1288597535823e-118
149.875,1.6393041504201843e-117
150.125,6.508620437526992e-117
150.375,2.5841537696916006e-116
150.625,1.0260009428278504e-115
150.875,4.073588603859542e-115
151.125,1.6173595384579105e-114
151.375,6.421492524214112e-114
151.625,2.5495608897112788e-113
151.875,1.012266339302621e-112
152.125,4.019057343639939e-112
152.375,1.5957086889399344e-111
152.625,6.335530952271285e-111
152.875,2.5154310887316604e-110
153.125,9.987155946084328e-110
153.375,3.965256068362439e-109
153.625,1.5743476694032977e-108
153.875,6.250720108422124e-108
154.125,2.4817581677267893e-107
154.375,9.853462475115343e-107
154.625,3.9121750060537987e-106
154.875,1.5532726000271172e-105
155.125,6.167044588398004e-105
155.375,2.4485360106542236e-104
155.625,9.72155869725581e-104
155.875,3.8598045155536976e-103
156.125,1.532479652927892e-102
156.375,6.084489194140174e-102
156.625,2.415758583344173e-101
156.875,9.591420654705823e-101
157.125,3.808135084763597e-100
157.375,1.5119650514642381e-99
157.625,6.003038931039313e-99
157.875,2.3834199324035083e-98
158.125,9.463024710377548e-98
158.375,3.757157328919058e-97
158.625,1.491725069550938e-96
158.875,5.922679005212054e-96
159.125,2.3515141841344403e-95
159.375,9.336347543601987e-95
159.625,3.7068619888851725e-94
159.875,1.4717560309821641e-93
160.125,5.843394820813954e-93
160.375,2.3200355434676753e-92
160.625,9.211366145893234e-92
160.875,3.6572399294748205e-91
161.125,1.4520543087637696e-90
161.375,5.7651719773884335e-90
161.625,2.2889782929098507e-89
161.875,9.088057816769415e-89
162.125,3.608282137789435e-88
162.375,1.4326163244545116e-87
162.625,5.687996267251216e-87
162.875,2.2583367915050626e-86
163.125,8.966400159629587e-86
163.375,3.559979721581986e-85
163.625,1.4134385475160982e-84
163.875,5.611853672909772e-84
164.125,2.228105473810294e-83
164.375,8.846371077685819e-83
164.625,3.5123239076418723e-82
164.875,1.3945174946719324e-81
165.125,5.536730364517305e-81
165.375,2.1982788488845578e-80
165.625,8.727948769949736e-80
165.875,3.465306040201433e-79
166.125,1.375849729274441e-78
166.375,5.46261269736083e-78
166.625,2.168851499291573e-77
166.875,8.611111727272781e-77
167.125,3.418917579363795e-76
167.375,1.3574318606808746e-75
167.625,5.389487209382869e-75
167.875,2.1398180801157907e-74
168.125,8.495838728439496e-74
168.375,3.373150099551763e-73
168.625,1.3392605436374607e-72
168.875,5.317340618736325e-72
169.125,2.1111733179915912e-71
169.375,8.382108836313086e-71
169.625,3.327995287977477e-70
169.875,1.3213324776718038e-69
170.125,5.246159821372091e-69
170.375,2.08291201014548e-68
170.625,8.269901394032596e-68
170.875,3.283444943132548e-67
171.125,1.3036444064934167e-66
171.375,5.17593188865895e-66
171.625,2.0550290234511037e-65
171.875,8.159196021260987e-65
172.125,3.239490973298418e-64
172.375,1.2861931174022776e-63
172.625,5.106644065035331e-63
172.875,2.027519293496912e-62
173.125,8.049972610483427e-62
173.375,3.196125395076644e-61
173.625,1.2689754407053045e-60
173.875,5.03828376569251e-60
174.125,2.0003778236663073e-59
174.375,7.942211323355158e-59
174.625,3.1533403319388804e-58
174.875,1.2519882491406425e-57
175.125,4.970838574288825e-57
175.375,1.9735996842301064e-56
175.625,7.835892587098233e-56
175.875,3.1111280127962435e-55
176.125,1.2352284573096538e-54
176.375,4.904296240694469e-54
176.625,1.947180011451144e-53
176.875,7.730997090946495e-53
177.125,3.0694807705878502e-52
177.375,1.2186930211165163e-51
177.625,4.838644678766506e-51
177.875,1.9211140067008734e-50
178.125,7.627505782638148e-50
178.375,3.028391040888242e-49
178.625,1.2023789372153207e-48
178.875,4.7738719641536413e-48
179.125,1.8953969355877832e-47
179.375,7.5253998649552765e-47
179.625,2.9878513605334498e-46
179.875,1.1862832424645705e-45
180.125,4.709966332130397e-45
180.375,1.8700241270974885e-44
180.625,7.42466079230969e-44
180.875,2.947854366265454e-43
181.125,1.1704030133889837e-42
181.375,4.646916175460275e-42
181.625,1.8449909727443287e-41
181.875,7.325270267374471e-41
182.125,2.9083927933947883e-40
182.375,1.1547353656484992e-39
182.625,4.584710042287518e-39
182.875,1.8202929257343242e-38
183.125,7.227210237760617e-38
183.375,2.8694594744810504e-37
183.625,1.1392774535143929e-36
183.875,4.52333663405711e-36
184.125,1.7959255001393405e-35
184.375,7.130462892738171e-35
184.625,2.8310473380310714e-34
184.875,1.124026469352404e-33
185.125,4.4627848034625995e-33
185.375,1.7718842700823016e-32
185.625,7.035010660001235e-32
185.875,2.793149407214514e-31
186.125,1.1089796431127824e-30
186.375,4.4030435524214075e-30
186.625,1.7481648689333163e-29
186.875,6.940836202476306e-29
187.125,2.7557587985966643e-28
187.375,1.0941342418271619e-27
187.625,4.344102030077239e-27
187.875,1.7247629885165624e-26
188.125,6.847922415173318e-26
188.375,2.718868720888189e-25
188.625,1.0794875691121688e-24
188.875,4.2859495308292275e-24
189.125,1.7016743783277903e-23
189.375,6.756252422078859e-23
189.625,2.682472473711628e-22
189.875,1.0650369646796766e-21
190.125,4.228575492387472e-21
190.375,1.6788948447622983e-20
190.625,6.665809573090957e-20
190.875,2.6465634463843963e-19
191.125,1.0507798038536134e-18
191.375,4.171969493854594e-18
191.625,1.656420250353245e-17
191.875,6.576577440994909e-17
192.125,2.611135116718082e-16
192.375,1.036713497093241e-15
192.625,4.116121253832988e-15
192.875,1.6342465130201594e-14
193.125,6.488539818479597e-14
193.375,2.576181049833814e-13
193.625,1.0228354895228144e-12
193.875,4.061020628557391e-12
194.125,1.6123696053275058e-11
194.375,6.40168071519373e-11
194.625,2.541694896993491e-10
194.875,1.0091432604675369e-09
195.125,4.006657610052473e-09
195.375,1.5907855537531793e-08
195.625,6.31598435484151e-08
195.875,2.507670394446653e-07
196.125,9.956343229957273e-07
196.375,3.953022324315072e-06
196.625,1.569490437966791e-05
196.875,6.231435172317167e-05
197.125,0.00024741013622927915
197.375,0.0009823062234671181
197.625,0.0039001050295207756
197.875,0.015484803901176158
198.125,0.06148017810877856
198.375,0.24409817033588888
198.625,0.9691565410871967
198.875,3.8478961142544974
199.125,15.277515941320681
199.375,60.65717119354393
199.625,240.83054020919815
199.875,956.1828874675149
200.125,240.8305402091981
200.375,60.65717119354392
200.625,15.277515941320676
200.875,3.8478961142544956
201.125,0.9691565410871963
201.375,0.24409817033588876
201.625,0.06148017810877853
201.875,0.01548480390117615
202.125,0.003900105029520774
202.375,0.0009823062234671177
202.625,0.0002474101362292791
202.875,6.231435172317165e-05
203.125,1.5694904379667904e-05
203.375,3.953022324315071e-06
203.625,9.95634322995727e-07
203.875,2.507670394446652e-07
204.125,6.315984354841507e-08
204.375,1.5907855537531786e-08
204.625,4.006657610052471e-09
204.875,1.0091432604675363e-09
205.125,2.5416948969934897e-10
205.375,6.401680715193726e-11
205.625,1.6123696053275048e-11
205.875,4.0610206285573875e-12
206.125,1.0228354895228138e-12
206.375,2.576181049833812e-13
206.625,6.488539818479593e-14
206.875,1.634246513020158e-14
207.125,4.1161212538329845e-15
207.375,1.0367134970932402e-15
207.625,2.61113511671808e-16
207.875,6.576577440994904e-17
208.125,1.656420250353244e-17
208.375,4.171969493854591e-18
208.625,1.0507798038536122e-18
208.875,2.6465634463843934e-19
209.125,6.665809573090949e-20
209.375,1.678894844762296e-20
209.625,4.228575492387466e-21
209.875,1.065036964679675e-21
210.125,2.6824724737116245e-22
210.375,6.75625242207885e-23
210.625,1.7016743783277883e-23
210.875,4.2859495308292216e-24
211.125,1.0794875691121673e-24
211.375,2.7188687208881853e-25
211.625,6.847922415173308e-26
211.875,1.7247629885165598e-26
212.125,4.344102030077232e-27
212.375,1.0941342418271599e-27
212.625,2.755758798596659e-28
212.875,6.940836202476292e-29
213.125,1.7481648689333132e-29
213.375,4.4030435524214e-30
213.625,1.1089796431127805e-30
213.875,2.7931494072145085e-31
214.125,7.035010660001222e-32
214.375,1.7718842700822983e-32
214.625,4.4627848034625906e-33
214.875,1.1240264693524018e-33
215.125,2.831047338031066e-34
215.375,7.130462892738157e-35
215.625,1.795925500139337e-35
215.875,4.523336634057101e-36
216.125,1.1392774535143905e-36
216.375,2.8694594744810446e-37
216.625,7.227210237760603e-38
216.875,1.8202929257343205e-38
217.125,4.584710042287508e-39
217.375,1.1547353656484968e-39
217.625,2.908392793394782e-40
217.875,7.325270267374455e-41
218.125,1.8449909727443243e-41
218.375,4.646916175460264e-42
218.625,1.1704030133889808e-42
218.875,2.9478543662654468e-43
219.125,7.424660792309673e-44
219.375,1.870024127097484e-44
219.625,4.7099663321303864e-45
219.875,1.1862832424645677e-45
220.125,2.9878513605334428e-46
220.375,7.525399864955259e-47
220.625,1.8953969355877788e-47
220.875,4.77387196415363e-48
221.125,1.2023789372153177e-48
221.375,3.0283910408882345e-49
221.625,7.627505782638129e-50
221.875,1.9211140067008684e-50
222.125,4.838644678766494e-51
222.375,1.2186930211165132e-51
222.625,3.0694807705878424e-52
222.875,7.730997090946476e-53
223.125,1.947180011451139e-53
223.375,4.904296240694457e-54
223.625,1.2352284573096505e-54
223.875,3.1111280127962348e-55
224.125,7.835892587098211e-56
224.375,1.9735996842301007e-56
224.625,4.97083857428881e-57
224.875,1.2519882491406388e-57
225.125,3.1533403319388715e-58
225.375,7.942211323355136e-59
225.625,2.0003778236663015e-59
225.875,5.038283765692496e-60
226.125,1.268975440705301e-60
226.375,3.1961253950766346e-61
226.625,8.049972610483401e-62
226.875,2.0275192934969053e-62
227.125,5.106644065035313e-63
227.375,1.2861931174022733e-63
227.625,3.239490973298407e-64
227.875,8.159196021260958e-65
228.125,2.0550290234510965e-65
228.375,5.175931888658931e-66
228.625,1.303644406493412e-66
228.875,3.283444943132536e-67
229.125,8.269901394032566e-68
229.375,2.0829120101454727e-68
229.625,5.246159821372071e-69
229.875,1.3213324776717987e-69
230.125,3.3279952879774634e-70
230.375,8.382108836313052e-71
230.625,2.1111733179915824e-71
230.875,5.317340618736303e-72
231.125,1.3392605436374552e-72
231.375,3.3731500995517494e-73
231.625,8.495838728439459e-74
231.875,2.139818080115781e-74
232.125,5.389487209382845e-75
232.375,1.3574318606808682e-75
232.625,3.418917579363779e-76
232.875,8.611111727272743e-77
233.125,2.168851499291563e-77
233.375,5.462612697360806e-78
233.625,1.3758497292744344e-78
233.875,3.465306040201416e-79
234.125,8.727948769949694e-80
234.375,2.1982788488845473e-80
234.625,5.536730364517278e-81
234.875,1.3945174946719254e-81
235.125,3.512323907641854e-82
235.375,8.846371077685775e-83
235.625,2.2281054738102826e-83
235.875,5.611853672909743e-84
236.125,1.4134385475160907e-84
236.375,3.559979721581967e-85
236.625,8.966400159629538e-86
236.875,2.25833679150505e-86
237.125,5.687996267251185e-87
237.375,1.4326163244545035e-87
237.625,3.608282137789414e-88
237.875,9.088057816769363e-89
238.125,2.2889782929098375e-89
238.375,5.7651719773884e-90
238.625,1.4520543087637609e-90
238.875,3.657239929474798e-91
239.125,9.21136614589318e-92
239.375,2.3200355434676613e-92
239.625,5.843394820813918e-93
239.875,1.4717560309821552e-93
240.125,3.70686198888515e-94
240.375,9.33634754360193e-95
240.625,2.3515141841344256e-95
240.875,5.9226790052120164e-96
241.125,1.4917250695509284e-96
241.375,3.7571573289190336e-97
241.625,9.463024710377485e-98
241.875,2.383419932403492e-98
242.125,6.003038931039272e-99
242.375,1.511965051464228e-99
242.625,3.8081350847635705e-100
242.875,9.591420654705755e-101
243.125,2.4157585833441555e-101
243.375,6.084489194140129e-102
243.625,1.5324796529278808e-102
243.875,3.859804515553669e-103
244.125,9.721558697255737e-104
244.375,2.448536010654205e-104
244.625,6.167044588397958e-105
244.875,1.5532726000271054e-105
245.125,3.912175006053769e-106
245.375,9.853462475115268e-107
245.625,2.48175816772677e-107
245.875,6.250720108422076e-108
246.125,1.5743476694032852e-108
246.375,3.965256068362408e-109
246.625,9.987155946084248e-110
246.875,2.5154310887316403e-110
247.125,6.335530952271235e-111
247.375,1.5957086889399217e-111
247.625,4.019057343639907e-112
247.875,1.0122663393026129e-112
248.125,2.5495608897112583e-113
248.375,6.421492524214061e-114
248.625,1.6173595384578973e-114
248.875,4.073588603859509e-115
249.125,1.026000942827842e-115
249.375,2.58415376969158e-116
249.625,6.50862043752694e-117
249.875,1.639304150420171e-117
250.125,4.128859753582266e-118
250.375,1.0399218998123054e-118
250.625,2.61921601180801e-119
250.875,6.596930517329873e-120
251.125,1.6615465106460335e-120
251.375,4.184880831756017e-121
251.625,1.0540317387317395e-121
251.875,2.654753984446613e-122
252.125,6.686438803460806e-123
252.375,1.6840906590350564e-123
252.625,4.2416620135387666e-124
252.875,1.0683330223686743e-124
253.125,2.6907741424008096e-125
253.375,6.777161553388963e-126
253.625,1.706940690300863e-126
253.875,4.299213612146813e-127
254.125,1.082828348277913e-127
254.375,2.727283028043766e-128
254.625,6.869115245167701e-129
254.875,1.7301007547148538e-129
255.125,4.3575460807279415e-130
255.375,1.097520349258329e-130
255.625,2.7642872725166914e-131
255.875,6.962316580427433e-132
256.125,1.753575058860025e-132
256.375,4.4166700142600464e-133
256.625,1.1124116938310619e-133
256.875,2.801793596933258e-134
257.125,7.056782487409165e-135
257.375,1.7773678663950117e-135
257.625,4.476596151475497e-136
257.875,1.1275050867242052e-136
258.125,2.8398088136003617e-137
258.375,7.152530124039186e-138
258.625,1.8014834988285035e-138
258.875,4.53733537681163e-139
259.125,1.1428032693640675e-139
